filename	label	start_span	end_span	text	code	sem_rel	is_abbrev	is_composite	need_context
es-S0211-69952013000700023-1	PROCEDIMIENTO	393	402	sedimento	27171005	EXACT	False	False	True
es-S0211-69952013000700023-1	PROCEDIMIENTO	573	593	Estudio inmunológico	252375001	EXACT	False	False	False
es-S0211-69952013000700023-1	PROCEDIMIENTO	720	735	serología viral	88667002	EXACT	False	False	False
es-S0211-69952013000700023-1	PROCEDIMIENTO	738	758	marcadores tumorales	250724005	EXACT	False	False	False
es-S0211-69952013000700023-1	PROCEDIMIENTO	770	847	Proteinograma-inmunofijación con banda monoclonal inmunoglobulina (Ig)A-kappa	117643001	NARROW	False	False	True
es-S0211-69952014000200012-2	PROCEDIMIENTO	1218	1241	tratamiento corticoideo	297279009	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	133	168	trasplante renal de donante cadáver	175902000	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	1403	1438	trasplante renal de donante cadáver	175902000	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	262	272	esteroides	297279009	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	359	371	hemodiálisis	302497006	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	510	542	politransfusión de hemoderivados	116859006	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	661	669	diálisis	108241001	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	90	102	hemodiálisis	302497006	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	919	940	tratamiento antiviral	427314002	EXACT	False	False	False
es-S0211-69952014000200012-2	PROCEDIMIENTO	954	984	embolización del injerto renal	122463005	NARROW	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	1000	1015	ecografía renal	306005	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	1112	1127	ecográficamente	16310003	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	1370	1385	legrado uterino	176820000	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	1816	1831	ecografía renal	306005	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	1885	1931	tomografía computarizada abdominal contrastada	32962002	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	2104	2131	Doppler de arterias renales	702585002	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	2137	2151	ecocardiograma	40701008	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	2379	2400	nefrectomía del riñón	108022006	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	248	263	ecografía renal	306005	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	2526	2543	examen patológico	108257001	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	2651	2668	Microscópicamente	104157003	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	268	282	ecocardiograma	40701008	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	288	327	cateterismo de aorta y arterias renales	405831000119106+392247006	EXACT+NARROW	False	True	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	373	434	actividad de renina plasmática (ARP) y aldosterona plasmática	395133005	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	3743	3750	cirugía	387713003	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	3840	3857	antihipertensivos	308116003	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	626	679	inhibidores de la enzima convertidora de angiotensina	410682003	EXACT	False	False	False
es-S0211-69952015000100013-1	PROCEDIMIENTO	682	700	bloqueante cálcico	722047001	EXACT	False	False	True
es-S0211-69952015000300011-1	PROCEDIMIENTO	1033	1043	rojo Congo	117055006	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	1177	1210	estudio sobre muestra en parafina	252416005	NARROW	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	1445	1515	estudio complementario con anticuerpos frente a fibrinógeno y lisozima	NO_CODE+259914001	NO_CODE+EXACT	False	True	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	157	170	biopsia renal	7246002	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	1639	1655	estudio genético	395157005	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	1855	1862	biopsia	86273004	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	2113	2131	inmunohistoquímica	117617002	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	2288	2308	estudio de extensión	NO_CODE	NO_CODE	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	2314	2328	ecocardiograma	40701008	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	2331	2346	electromiograma	42803009	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	2729	2754	terapia renal sustitutiva	302497006	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	2813	2832	diálisis peritoneal	71192002	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	2887	2922	trasplante renal de donante cadáver	175902000	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	3072	3085	esplenectomía	234319005	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	430	448	exploración física	5880005	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	721	730	sedimento	27171005	EXACT	False	False	True
es-S0211-69952015000300011-1	PROCEDIMIENTO	764	806	espectro electroforético en sangre y orina	703450007	NARROW	False	False	True
es-S0211-69952015000300011-1	PROCEDIMIENTO	811	831	estudio inmunológico	252375001	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	837	852	ecografía renal	306005	EXACT	False	False	False
es-S0211-69952015000300011-1	PROCEDIMIENTO	878	891	biopsia renal	7246002	EXACT	False	False	False
es-S0211-69952017000200225-1	PROCEDIMIENTO	137	161	transfusiones sanguíneas	33389009	EXACT	False	False	False
es-S0211-69952017000200225-1	PROCEDIMIENTO	1738	1741	IRM	113091000	EXACT	True	False	True
es-S0211-69952017000200225-1	PROCEDIMIENTO	689	707	sedimento urinario	27171005	EXACT	False	False	False
es-S0211-69952017000200225-1	PROCEDIMIENTO	965	968	IRM	113091000	EXACT	False	False	True
es-S0212-16112004000400007-1	PROCEDIMIENTO	1515	1542	reposición con líquidos i.v	103744005	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	1573	1582	analítica	396550006	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	1694	1737	transfusión de dos concentrados de hematíes	288170000	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	183	241	diverticulitis perforada, tratada con técnica de Hart-mann	16564004	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	1906	1926	nutrición parenteral	876825002	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	2177	2180	NPT	789709006	EXACT	True	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	2862	2865	NTP	789709006	EXACT	True	False	True
es-S0212-16112004000400007-1	PROCEDIMIENTO	2882	2894	sueroterapia	702386002	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	2897	2926	aporte empírico con vitaminas	435631000124104	EXACT	False	False	True
es-S0212-16112004000400007-1	PROCEDIMIENTO	2931	2942	TAC craneal	169066007	EXACT	True	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	3040	3043	EEG	54550000	EXACT	True	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	315	345	nutrición enteral por vía oral	229912004	NARROW	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	3332	3335	ECG	29303009	EXACT	True	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	3377	3396	gasometría arterial	91308007	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	3722	3742	nutrición parenteral	876825002	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	4008	4023	catéter central	233527006	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	4091	4121	nutrición enteral por vía oral	229912004	NARROW	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	4124	4145	dieta oral modificada	278846007	NARROW	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	4164	4167	NPT	789709006	EXACT	True	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	4174	4186	fluidos i.v.	103744005	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	4402	4413	corticoides	788751009	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	4505	4536	cortisol tras estímulo con ACTH	443863002	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	4649	4698	cirugía de reconstrucción del tránsito intestinal	186648008	EXACT	False	False	True
es-S0212-16112004000400007-1	PROCEDIMIENTO	4835	4844	analítica	396550006	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	710	720	colostomía	398740003	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	871	890	palpación abdominal	64908006	EXACT	False	False	False
es-S0212-16112004000400007-1	PROCEDIMIENTO	989	1028	administración de líquidos intravenosos	103744005	EXACT	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	1131	1159	aporte energético y proteico	278846007	NARROW	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	1199	1224	monitorización bioquímica	412890008	EXACT	False	False	True
es-S0212-16112007000600015-1	PROCEDIMIENTO	1377	1401	nutricia por vía enteral	229912004	EXACT	False	False	True
es-S0212-16112007000600015-1	PROCEDIMIENTO	1455	1525	aporte enteral a requerimientos totales de macro como micronutrimentos	709542007	EXACT	False	False	True
es-S0212-16112007000600015-1	PROCEDIMIENTO	1539	1633	mezcla de fórmula polimérica estándar, fórmula alta en proteínas y modulares de oligoelementos	278846007	NARROW	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	1792	1860	Se monitorizó de manera seriada el peso del producto de la gestación	426840007	NARROW	False	False	True
es-S0212-16112007000600015-1	PROCEDIMIENTO	1874	1885	ultrasonido	16310003	EXACT	False	False	True
es-S0212-16112007000600015-1	PROCEDIMIENTO	1896	1960	vigilancia del bienestar fetal por medición del perfil biofísico	21623001	EXACT	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	216	231	ultrasonografía	16310003	EXACT	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	2242	2268	monitorización tocográfica	713117007	EXACT	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	2472	2494	ultrasonido obstétrico	268445003	EXACT	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	2634	2657	manejo vital y somático	78823007	EXACT	False	False	True
es-S0212-16112007000600015-1	PROCEDIMIENTO	2678	2773	explantación de los órganos de la madre con fines de donación (hígado, corazón, riñón y córnea)	240323008	NARROW	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	2778	2792	autopsia fetal	29240004	NARROW	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	383	417	maniobras de apoyo vital avanzadas	243185007	EXACT	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	584	613	apoyo vital básico y somático	78823007	EXACT	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	735	749	apoyo nutricio	278906000	EXACT	False	False	False
es-S0212-16112007000600015-1	PROCEDIMIENTO	855	918	apoyo nutricio y metabólico mixto, por vía enteral y parenteral	1217195001+1217194002	EXACT+EXACT	False	True	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1167	1187	Nutrición Parenteral	876825002	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1192	1195	NPT	789709006	EXACT	True	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1308	1317	vitaminas	709543002	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1319	1326	Addamel	NO_CODE	NO_CODE	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1362	1376	oligoelementos	435601000124107	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1378	1386	Cernevit	278846007	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1393	1415	Nutrición Enteral oral	229912004	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1480	1508	Elemental 0,28 Extra Líquido	435731000124108	NARROW	False	False	True
es-S0212-16112007000700016-1	PROCEDIMIENTO	1546	1562	Hidratación oral	281798001	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1610	1627	limonada alcalina	243222002	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1822	1864	dieta con Hidratos de Carbono (HC) simples	278846007	NARROW	True	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	1968	1987	alimentos proteicos	182922004	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	229	278	resección de colon derecho, íleon y 2/3 de yeyuno	442285009	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	2506	2526	enzimas pancreáticas	250646009	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	2829	2853	anastomosis yeyunocólica	235408004	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	283	295	yeyunostomía	29453004	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	298	311	esplenectomía	234319005	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	3034	3047	fluidoterapia	702386002	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	3140	3161	trasplante intestinal	441751006	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	3231	3248	nutrición enteral	229912004	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	3282	3292	trasplante	77465005	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	3337	3350	fluidoterapia	702386002	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	349	352	NPT	789709006	EXACT	True	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	3605	3618	fluidoterapia	702386002	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	364	390	tolerancia oral progresiva	278846007	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	3937	3965	Elemental 0,28 Extra Líquido	435731000124108	NARROW	False	False	True
es-S0212-16112007000700016-1	PROCEDIMIENTO	3998	4010	Kreón 10.000	714587003	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	4059	4067	Supradyn	278846007	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	438	469	limonada alcalina (fórmula OMS)	243222002	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	4440	4452	intervención	387713003	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	508	549	tomas orales de fórmula enteral elemental	229912004	NARROW	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	714	771	se anastomosan los 12 cm de yeyuno con el colon izquierdo	235408004	EXACT	False	False	False
es-S0212-16112007000700016-1	PROCEDIMIENTO	786	801	colecistectomía	38102005	EXACT	False	False	False
es-S0212-16112009000300015-1	PROCEDIMIENTO	1141	1144	NPD	876825002	NARROW	True	False	True
es-S0212-16112009000300015-1	PROCEDIMIENTO	1273	1276	NPD	876825002	NARROW	True	False	True
es-S0212-16112009000300015-1	PROCEDIMIENTO	128	194	resección de yeyuno, ileon, colon ascendente y mitad de transverso	442285009	NARROW	False	False	False
es-S0212-16112009000300015-1	PROCEDIMIENTO	212	237	anastomosis yeyuno-cólica	235408004	EXACT	False	False	False
es-S0212-16112009000300015-1	PROCEDIMIENTO	311	314	NPD	876825002	NARROW	True	False	True
es-S0212-16112009000300015-1	PROCEDIMIENTO	542	545	NPD	876825002	NARROW	True	False	True
es-S0212-16112009000300015-1	PROCEDIMIENTO	817	820	NPD	876825002	NARROW	True	False	True
es-S0212-16112009000300015-1	PROCEDIMIENTO	864	884	recambiar el catéter	103713001	EXACT	False	False	False
es-S0212-16112009000300015-1	PROCEDIMIENTO	981	984	NPD	876825002	NARROW	True	False	True
es-S0212-16112010000600022-1	PROCEDIMIENTO	1470	1479	analítica	396550006	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	179	198	colectomía subtotal	43075005	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	201	243	ileostomía terminal en fosa iliaca derecha	301784005	NARROW	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2036	2046	ileostomía	301784005	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2049	2070	tratamiento diurético	722048006	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2092	2116	rehidratación parenteral	243223007	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2159	2168	diurético	722048006	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	275	346	reconstrucción del tránsito intestinal con anastomosis término-terminal	235407009	NARROW	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2812	2822	TC craneal	169066007	EXACT	True	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2915	2918	TAC	77477000	EXACT	True	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2920	2923	ECG	29303009	EXACT	True	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2926	2934	Rx tórax	399208008	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	2974	2983	analítica	396550006	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	3133	3183	tratamiento IV con sueroterapia para rehidratación	103744005	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	349	369	cierre de ileostomía	47092002	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	3581	3599	exploración física	5880005	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	3816	3834	medidas dietéticas	278846007	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	3847	3899	dieta astringente, baja en grasas y azúcares simples	278846007	NARROW	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	4263	4273	Ileostomía	301784005	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	466	510	resección de 1,5 metros de intestino delgado	107938000	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	519	587	ileostomía terminal definitiva con muñón rectal abandonado en pelvis	367436000	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	5218	5228	ileostomía	301784005	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	5327	5339	electrólitos	79301008	EXACT	False	False	True
es-S0212-16112010000600022-1	PROCEDIMIENTO	664	676	intervención	387713003	EXACT	False	False	False
es-S0212-16112010000600022-1	PROCEDIMIENTO	949	965	diurético de asa	722048006	NARROW	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	102	138	cirugía con evacuación del hemotórax	716677007	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1067	1109	se colocó tubo de drenaje torácico derecho	264957007	NARROW	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1206	1226	nutrición parenteral	876825002	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1228	1230	NP	876825002	EXACT	True	False	True
es-S0212-16112012000300029-1	PROCEDIMIENTO	141	171	resección de distrofia bullosa	35646002	EXACT	False	False	True
es-S0212-16112012000300029-1	PROCEDIMIENTO	1423	1439	reposo digestivo	792805006	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1501	1527	drenaje torácico bilateral	278296000	NARROW	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1548	1569	pleurodesis con talco	302450005	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1622	1642	retirada del drenaje	241031001	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1850	1852	NP	876825002	EXACT	True	False	True
es-S0212-16112012000300029-1	PROCEDIMIENTO	1884	1891	catéter	45211000	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1908	1934	retirada de la vía central	175853000	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	1999	2047	dieta oral exenta en grasas con SNO ricos en TCM	278846007	NARROW	True	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	2068	2086	drenajes torácicos	278296000	EXACT	False	False	True
es-S0212-16112012000300029-1	PROCEDIMIENTO	2224	2240	drenaje torácico	278296000	EXACT	False	False	True
es-S0212-16112012000300029-1	PROCEDIMIENTO	2414	2432	drenajes pleurales	278296000	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	2708	2735	oxigenoterapia domiciliaria	426990007	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	2767	2791	parámetros nutricionales	NO_CODE	NO_CODE	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	332	378	tomografía axial computarizada (TAC) abdominal	169070004	EXACT	True	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	854	880	toracocentesis evacuadoras	91602002	EXACT	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	882	904	dieta exenta de grasas	278846007	NARROW	False	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	907	984	suplementos nutricionales orales (SNO) ricos en triglicéridos de cadena media	709542007	NARROW	True	False	False
es-S0212-16112012000300029-1	PROCEDIMIENTO	941	944	SNO	278846007	NARROW	True	False	True
es-S0212-16112012000500042-1	PROCEDIMIENTO	1220	1227	lípidos	16254007	EXACT	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	1234	1237	NPT	789709006	EXACT	True	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	1262	1265	NPT	789709006	EXACT	True	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	1458	1496	retirada de drenajes y de sonda Petzer	241031001	NARROW	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	1601	1620	NPT en su domicilio	789709006	NARROW	True	False	True
es-S0212-16112012000500042-1	PROCEDIMIENTO	1696	1737	intervención de reconstrucción intestinal	186648008	EXACT	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	1835	1855	Nutrición Parenteral	876825002	EXACT	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	1885	1888	NPT	789709006	EXACT	True	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	2304	2307	NPT	789709006	EXACT	True	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	2372	2390	bioquímica general	412890008	EXACT	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	239	327	perforación abdominal con peritonitis fecaloidea que motivó 3 intervenciones quirúrgicas	307709007	NARROW	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	2921	2935	oligoelementos	435601000124107	EXACT	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	3663	3666	NPT	789709006	EXACT	True	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	3764	3791	reconstrucción de intestino	186648008	EXACT	False	False	True
es-S0212-16112012000500042-1	PROCEDIMIENTO	3840	3843	NPT	789709006	EXACT	True	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	658	682	ileostomía de protección	301784005	NARROW	False	False	True
es-S0212-16112012000500042-1	PROCEDIMIENTO	684	758	fistulización dirigida a nivel de anastomosis ileo-cólica con sonda Petzer	88834003	NARROW	False	False	True
es-S0212-16112012000500042-1	PROCEDIMIENTO	761	781	drenajes abdominales	89305009	EXACT	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	810	836	Nutrición Parenteral Total	789709006	EXACT	False	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	838	841	NPT	789709006	EXACT	True	False	False
es-S0212-16112012000500042-1	PROCEDIMIENTO	997	1000	NPT	789709006	EXACT	True	False	False
es-S0212-16112013000300055-1	PROCEDIMIENTO	1291	1316	tratamiento antidiabético	384953001	EXACT	False	False	False
es-S0212-16112013000300055-1	PROCEDIMIENTO	1396	1414	exploración física	5880005	EXACT	False	False	False
es-S0212-16112013000300055-1	PROCEDIMIENTO	1693	1702	analítica	396550006	EXACT	False	False	False
es-S0212-16112013000300055-1	PROCEDIMIENTO	2012	2063	tratamiento con dieta hipercalórica e hiperproteica	278846007	NARROW	False	False	False
es-S0212-16112013000300055-1	PROCEDIMIENTO	2086	2112	módulos proteicos en polvo	1055200005	NARROW	False	False	True
es-S0212-16112013000300055-1	PROCEDIMIENTO	2358	2395	analítica de parámetros nutricionales	412890008	NARROW	False	False	False
es-S0212-16112013000300055-1	PROCEDIMIENTO	2400	2418	densitometría ósea	312681000	EXACT	False	False	False
es-S0212-16112013000300055-1	PROCEDIMIENTO	489	510	ácidos grasos omega 3	871564005	NARROW	False	False	True
es-S0212-16112013000300055-1	PROCEDIMIENTO	610	628	cirugía bariátrica	430715008	EXACT	False	False	False
es-S0212-16112013000300055-1	PROCEDIMIENTO	653	695	derivación bilio-pancreática laparoscópica	71827004	NARROW	False	False	True
es-S0212-16112013000300055-1	PROCEDIMIENTO	700	715	colecistectomía	38102005	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	1040	1060	radiografía de tórax	399208008	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	1215	1229	ecocardiograma	40701008	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	137	157	resección intestinal	442285009	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	1380	1403	tratamiento antibiótico	281789004	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	1524	1569	cirugía cardiaca para extraer ambos catéteres	64915003+103715008	EXACT+NARROW	False	True	True
es-S0212-16112013000300056-1	PROCEDIMIENTO	1680	1703	tratamiento antibiótico	281789004	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	1719	1748	TC craneal y toraco-abdominal	711278009	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	175	194	ileostomía terminal	301784005	NARROW	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	2141	2152	se aislaron	250464005	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	223	286	NPD mediante un dispositivo intravascular totalmente implantado	876825002	NARROW	True	False	True
es-S0212-16112013000300056-1	PROCEDIMIENTO	2352	2375	tratamiento antibiótico	281789004	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	2523	2543	ventilación mecánica	40617009	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	2557	2570	traqueostomía	48387007	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	2592	2612	ventilación mecánica	40617009	EXACT	False	False	False
es-S0212-16112013000300056-1	PROCEDIMIENTO	334	345	corticoides	788751009	EXACT	False	False	False
